id,externalId,name,breed,age,sex,ageCategory,location,county,region,charity,imageUrl,link,scrapedDate,lastSeen,description
"cmfr9ad5o004dpkl7kdsa8c0m","63284437","Tim","Crossbreed","5 years","Male","4 - 6 years","Waltham Abbey","Essex","East of England","All Dogs Matter","https://alldogsmatter.co.uk/wp-content/uploads/Minstrel3-e1756214381384.jpg","https://alldogsmatter.co.uk/dogs/tim-2/","2025-09-14T23:00:00.000Z","2025-09-19T19:52:12.059Z","Breed: Shih-poo

Age: approximately 1.5 years

Gender: Male

Location: Waltham Abbey

Can Tim live with cats? No cats please

Can Tim live with dogs? Could potentially live with a neutered female, pending introductions

Can Tim live with children? Could live with children of 14+

More about Tim:


Little Tim came into us after he was sadly abandoned. He was shut down and worried when he first arrived but has come out of his shell lots and is growing in confidence daily, however he is still very nervous of men. Once he’s your friend he loves nothing more than a cuddle. He’s an active boy that likes his walks and a run around, so would benefit from a garden of his own. He can be worried of other dogs so could live alone or with a dog of a similar size. He would like a home with owners that have had dogs, and who are around for a large portion of the day to help him settle in.

If you would like to adopt Tim please fill out a rehoming questionnaire and a member of the team will get in contact within 48 hours. For questions or queries, please contact the office directly –020 8341 3196 / info@alldogsmatter.co.uk"
"cmfr8ymlw004cpkl7hrafjy7o","1814e6d3","Rocky","Crossbreed","8 years","Male","7 - 9 years","Waltham Abbey","Essex","East of England","All Dogs Matter","https://alldogsmatter.co.uk/wp-content/uploads/Rocky3-e1756214743108.jpg","https://alldogsmatter.co.uk/dogs/rocky-4/","2025-09-14T23:00:00.000Z","2025-09-19T19:43:04.435Z","Breed: Terrier cross

Age: 8 years

Gender: Male

Location: Waltham Abbey

Can Rocky live with cats? No cats please

Can Rocky live with dogs? Would like to be the only dog in the home

Can Rocky live with children? Could live with children of 12+

More about Rocky:


Handsome Rocky came to us after he was sadly abandoned in quite a state, and very matted. He can be a little nervous around new people but once he knows you he’s a very friendly little boy, who loves to smile! He enjoys his walks and walks nicely on lead. He would like a home with owners that have had dogs before, and who are around for a large portion of the day to help him settle in.

If you would like to adopt Rocky please fill out a rehoming questionnaire and a member of the team will get in contact within 48 hours. For questions or queries, please contact the office directly –020 8341 3196 / info@alldogsmatter.co.uk"
"cmfr8yl9k004bpkl77le2i9io","59009213","Benji","Crossbreed","4 years","Male","4 - 6 years","Waltham Abbey","Essex","East of England","All Dogs Matter","https://alldogsmatter.co.uk/wp-content/uploads/Benji2-e1756217731405.jpg","https://alldogsmatter.co.uk/dogs/benji/","2025-09-14T23:00:00.000Z","2025-09-19T19:43:02.695Z","Breed: Spitz Cross

Age: 3-4 years

Gender: Male

Location: Waltham Abbey

Can Benji live with cats? No cats please

Can Benji live with dogs? Will need to be the only dog in the home

Can Benji live with children? Would prefer an adult only home

More about Benji: 

Poor little Benji came to us after sadly being found as a stray. He is a nervous little dog, and will need an experienced owner who can take it slow and continue his training. Benji will need a quiet home with direct access to the garden, where he can be the only dog in the home.

If you would like to adopt Benji please fill out a rehoming questionnaire and a member of the team will get in contact within 48 hours. For questions or queries, please contact the office directly –020 8341 3196 / info@alldogsmatter.co.uk"
"cmfr8yjuh004apkl7qi8a9xjn","20465be0","Otis & Herman","Crossbreed","4 years","Male","4 - 6 years","Waltham Abbey","Essex","East of England","All Dogs Matter","https://alldogsmatter.co.uk/wp-content/uploads/Otis-Herman.jpg","https://alldogsmatter.co.uk/dogs/otis-herman/","2025-09-14T23:00:00.000Z","2025-09-19T19:43:00.856Z","Breed: Cockapoos

Age: 4 years & 5 years

Gender: Male

Location: Waltham Abbey

Can Otis & Herman live with cats? No cats please

Can Otis & Herman live with dogs? Would like to be the only dog in the home

Can Otis & Herman live with children? Could live with children of 12+

More about Otis & Herman:


Gorgeous pair Otis & Herman are looking for a home after a change in their owners circumstances. They are lovely boys, very friendly and enjoy being around people. They would ideally like a home together, but could be separated for the right homes. They would like a home with owners that have had dogs before, and a garden of their own to explore. New owners should be around for a large portion of the day to help them settle in. We’re sure they’ll make lovely additions to their new home.

If you would like to adopt Otis & Herman please fill out a rehoming questionnaire and a member of the team will get in contact within 48 hours. For questions or queries, please contact the office directly –020 8341 3196 / info@alldogsmatter.co.uk"
"cmfr8yikt0049pkl7lcfqeypn","4fb86033","Bentley","Unknown","3 years","Male","1 - 3 years","Waltham Abbey","Essex","East of England","All Dogs Matter","https://alldogsmatter.co.uk/wp-content/uploads/B1-e1757587937454.jpg","https://alldogsmatter.co.uk/dogs/bentley/","2025-09-14T23:00:00.000Z","2025-09-19T19:42:59.212Z","Breed: Spitz

Age: 3 years

Gender: Male

Location: Waltham Abbey

Can Bentley live with cats? No cats please

Can Bentley live with dogs? Would like to be the only dog in the home

Can Bentley live with children? Could live with children 14+

More about Bentley: 

Gorgeous Bentley came to us after sadly being found as a stray. He’s a friendly little boy who loves a fuss! He enjoys his walks and walks nicely on lead. He enjoys walking with other dogs but does need new owners that are willing to continue his socialisation. He would like a home with owners that have had dogs before, and who are around for a large portion of the day to help him settle in. He’ll make a lovely addition to his new home.

If you would like to adopt Bentley please fill out a rehoming questionnaire and a member of the team will get in contact within 48 hours. For questions or queries, please contact the office directly –020 8341 3196 / info@alldogsmatter.co.uk"
"cmfr8yh2u0048pkl74ga5st44","2bc73fc8","Khan","Crossbreed","3 years","Male","1 - 3 years","","","","All Dogs Matter","https://alldogsmatter.co.uk/wp-content/uploads/Khan-z-e1754577300169.jpg","https://alldogsmatter.co.uk/dogs/khan/","2025-09-14T23:00:00.000Z","2025-09-19T19:42:57.269Z","Breed: Saluki

Age: Approximately 3 years

Gender: Male

Location: Fostered in the Chingford Area

Can Khan live with cats? No cats please

Can Khan live with dogs? Could possibly live with a calm female, pending introductions.

Can Khan live with children? Could live with children 12+

More about Khan: 

Beautiful Khan came to us after sadly being found as a stray. He is such a handsome boy, and loves being around people. He loves his walks and enjoys meeting other dogs. He would like a home with owners that are around for a large portion of the day. He would also like a garden of his own to stretch his legs in. He’ll make a lovely addition to his new home.

If you would like to adopt Khan please fill out a rehoming questionnaire and a member of the team will get in contact within 48 hours. For questions or queries, please contact the office directly –020 8341 3196 / info@alldogsmatter.co.uk"
"cmfr8yg860047pkl7t5bk755p","58b9f670","Buddy","Crossbreed","1 years","Male","1 - 3 years","","","","All Dogs Matter","https://alldogsmatter.co.uk/wp-content/uploads/Buddy1-e1754644396958.jpg","https://alldogsmatter.co.uk/dogs/buddy/","2025-09-14T23:00:00.000Z","2025-09-19T19:42:56.164Z","Breed: Shih-tzu cross

Age: approximately 1.5 years

Gender: Male

Location: Waltham Abbey

Can Buddy live with cats? No cats please

Can Buddy live with dogs? Must be the only dog in the home

Can Buddy live with children? Could live with children of 14+

More about Buddy:


Buddy came to us after his owner sadly passed away. He is looking for a quiet home with direct access to a garden. Buddy isn’t a fan of other dogs, so must be the only dog in the home. He still enjoys going out for short walks and pottering about in the garden. He loves his people, and will be a fantastic companion in his new home.

If you would like to adopt Buddy please fill out a rehoming questionnaire and a member of the team will get in contact within 48 hours. For questions or queries, please contact the office directly –020 8341 3196 / info@alldogsmatter.co.uk"
"cmfr8yfhx0046pkl72y3v52km","6f3dd90","Dain","Dalmatian","1 year","Male","1 - 3 years","Waltham Abbey","Essex","East of England","All Dogs Matter","https://alldogsmatter.co.uk/wp-content/uploads/Dain-5.jpg","https://alldogsmatter.co.uk/dogs/dain/","2025-09-14T23:00:00.000Z","2025-09-19T19:42:55.220Z","Breed: Dalmatian cross

Age: Approximately 1 year

Gender: Male

Location: Waltham Abbey

Can Dain live with cats? No cats please

Can Dain live with dogs? Would like to be the only dog in the home

Can Dain live with children? Could potentially live with children 12+

More about Dain: 

Handsome Dain came into us after he was sadly abandoned. He’s a gorgeous boy that wants to be friends with everyone (both human & dog). He’s a young boy that would love a home with a garden to run about in, and with owners that have had dogs before. He loves his toys, and will try his best to carry as many tennis balls as he can… We are unsure whether he has ever lived with another dog so he would like to be the only dog in the home for now. He will need new owners that are around for a large portion of the day. We’re sure he’ll make a lovely addition to his new home.

If you would like to adopt Dain please fill out a rehoming questionnaire and a member of the team will get in contact within 48 hours. For questions or queries, please contact the office directly –020 8341 3196 / info@alldogsmatter.co.uk

Dain was named by a kind donor as part of our Gift a Dog a Name fundraiser"
"cmfr8ye000045pkl7yxa1gpst","42cf5b1e","Layla","Crossbreed","7 years","Female","7 - 9 years","Waltham Abbey","Essex","East of England","All Dogs Matter","https://alldogsmatter.co.uk/wp-content/uploads/Layla-e1757597275277.jpg","https://alldogsmatter.co.uk/dogs/layla/","2025-09-14T23:00:00.000Z","2025-09-19T19:42:53.279Z","Breed: Labradoodle

Age: 7 years

Gender: Female

Location: Waltham Abbey

Can Layla live with cats? No cats please

Can Layla live with dogs? Would like to be the only dog in the home

Can Layla live with children? Could live with children 14+

More about Layla: 

Gorgeous Layla came to us after sadly being found as a stray. She’s a shy girl but super sweet and enjoys a fuss. She likes her walks and walks nicely on lead. She would like a home with owners that have had dogs before, and a garden of her own to explore. She would ideally like owners that are around for a large portion of the day to help her settle in. She’ll make a lovely addition to her new home.

If you would like to adopt Layla please fill out a rehoming questionnaire and a member of the team will get in contact within 48 hours. For questions or queries, please contact the office directly –020 8341 3196 / info@alldogsmatter.co.uk"
"cmfr8yc7y0044pkl7wnag7ldn","6ffbc8f7","Humphrey","Unknown","1 year","Male","1 - 3 years","Waltham Abbey","Essex","East of England","All Dogs Matter","https://alldogsmatter.co.uk/wp-content/uploads/Humphrey-e1757600156446.jpg","https://alldogsmatter.co.uk/dogs/humphrey-2/","2025-09-14T23:00:00.000Z","2025-09-19T19:42:50.972Z","Breed: Pocket bully

Age: approximately 1 year

Gender: Male

Location: Waltham Abbey

Can Humphrey live with cats? No cats please

Can Humphrey live with dogs? Would like to be the only dog in the home

Can Humphrey live with children? Could live with children 14+

More about Humphrey: 

Handsome Humphrey came into us after sadly being found as a stray. He’s a sweet but shy boy who would like patient owners that will help him come out of his shell. He will need a home with a garden of his own and owners that have had dogs before. We are unsure whether he has lived with other dogs so he would like to be the only dog in the home for now. He has only just arrived so we will update his profile as we learn more about him.

If you would like to adopt Humphrey please fill out a rehoming questionnaire and a member of the team will get in contact within 48 hours. For questions or queries, please contact the office directly –020 8341 3196 / info@alldogsmatter.co.uk"
"cmfr8yar10043pkl7lz9xrgbg","741afb72","Augustus","Unknown","2 years","Male","1 - 3 years","London","Greater London","London","All Dogs Matter","https://alldogsmatter.co.uk/wp-content/uploads/Untitled-design-2025-09-12T152717.498.jpg","https://alldogsmatter.co.uk/dogs/augustus/","2025-09-14T23:00:00.000Z","2025-09-19T19:42:49.068Z","Breed: Retriever

Age: Approximately 2

Gender: Male

Location: Will be arriving in the UK on the 24th September

Can Augustus live with cats? No cats please

Can Augustus live with dogs? He could possibly live with another calm dog (pending introductions)

Can Augustus live with children? He could live with children of 12+

More about Augustus:

Augustus originally came over from Egypt, where he would have been a pet before sadly being abandoned. Augustus will be arriving later in the month, so we will update his profile when we know him a little better.

Please note that Augustus’s adoption fee is £750 to help cover the cost of his flight to the UK. The adoption fee covers Augustus’s vaccinations, microchip, neuter and pet (non-travel) passport.

If you would like to adopt Augustus please fill out a rehoming questionnaire and a member of the team will get in contact within 48 hours. For questions or queries, please contact the office directly –020 8341 3196 / info@alldogsmatter.co.uk"
"cmfr8y8go0042pkl74p3rn4yf","125acaf4","Brucey","Collie","1 year","Male","1 - 3 years","Harlesden","Greater London","London","Mayhew","https://assets.themayhew.org/app/uploads/2025/06/10110254/Brucey-pro-pic.jpg","https://themayhew.org/dogs/brucey/","2025-09-14T23:00:00.000Z","2025-09-19T19:42:46.103Z","Brucey is a bouncy, active boy, looking for equally active owners. He loves being outdoors and being with his people. He is very playful and enjoys a good game of fetch with his tennis balls! This intelligent boy is eager to learn and picks up training quickly. He can become worried in busy or unpredictable environments and prefers to stick to familiar, quieter routes when out and about so will need an understanding owner that will provide him with reassurance and guidance when needed. Bruce is looking for a home with a person that has the time, patience and commitment to continue with his training and socialisation and help build his confidence up. He will thrive in the right home and make a fantastic companion."
"cmfr8y6yw0041pkl7ulz65von","590f9e0d","Diego","Foxhound","4 years","Male","4 - 6 years","Harrow","Brent","London","Mayhew","https://assets.themayhew.org/app/uploads/2024/11/28172229/IMG-20241128-WA0021.jpg","https://themayhew.org/dogs/diego/","2025-09-14T23:00:00.000Z","2025-09-19T19:42:44.167Z","Dashing Diego is a fun, loving and active boy, looking for an equally active owner. As well as going on long, sniffy walks, meeting dog pals along the way, he would benefit from tracking, scent and agility games to keep him mentally and physically stimulated. He loves zooming around outdoors and playing with his soft toys and is always up for a game of tug with his people. He is a very friendly and sociable chap that enjoys meeting new people and other dogs but will need continued guidance and support in this area. Diego is intelligent, forms bonds quickly and is keen to learn, so has lots of potential for training. This charming boy will make a fantastic companion for a person or family that have the time and patience to dedicate to his needs."
"cmfr8y6930040pkl7hfzzcpkh","163a17c","The Havachon Pups","Bichon Frise","5 months","Female","Puppy","Harlesden","Greater London","London","Mayhew","https://assets.themayhew.org/app/uploads/2025/06/14160921/Hava-pups-3.jpg","https://themayhew.org/dogs/the-havachon-pups/","2025-09-14T23:00:00.000Z","2025-09-19T19:42:43.238Z","Meet the Havachon Pups - all 5 of them! These sweet siblings are playful and out-going youngsters who will grow up to be active, small/medium sized dogs, requiring plenty of mental and physical stimulation. They’re looking for fully committed owners who will take them to training classes and continue their training and socialisation plans to ensure they grow up to be happy, sociable, and well-adjusted adult dogs. Their adopters will be taking on at least a fifteen-year commitment, which must not be taken lightly."
"cmfr8y4cz003zpkl75g5zfbx7","1a732d4","Dora","Maltese","5 months","Female","Puppy","Harlesden","Greater London","London","Mayhew","https://assets.themayhew.org/app/uploads/2025/07/13150142/Media-79.jpg","https://themayhew.org/dogs/dora/","2025-09-14T23:00:00.000Z","2025-09-19T19:42:40.786Z","A-Dora-ble Dora is ready to wriggle her way into her new home. This bright, bouncy girl is looking for an active home where she will get plenty of physical and mental stimulation. Dora is an energetic and fun girl who loves to play. She loves spending time with people and chasing her favourite toys. She is looking for fully committed owners who will take her to training classes and continue her training and socialisation plans to ensure she grows up to be a happy, sociable, and well-adjusted adult dog. Her adopters will be taking on at least a fifteen-year commitment, which must not be taken lightly."
"cmfr8y1zr003ypkl7v8bz8tdt","3761a616","The Maltichon Pups","Bichon Frise","5 months","Female","Puppy","Harlesden","Brent","London","Mayhew","https://assets.themayhew.org/app/uploads/2025/07/03170923/Maltichons-4.jpg","https://themayhew.org/dogs/the-maltichon-pups/","2025-09-14T23:00:00.000Z","2025-09-19T19:42:37.718Z","Introducing the Maltichon Pups! These 5 adorable siblings are playful and out-going youngsters who will grow up to be active, small/medium sized dogs, requiring plenty of mental and physical stimulation. They’re looking for fully committed owners who will take them to training classes and continue their training and socialisation plans to ensure they grow up to be happy, sociable, and well-adjusted adult dogs. Their adopters will be taking on at least a fifteen-year commitment, which must not be taken lightly."
"cmfr8y0f4003xpkl73k8pmf72","7c9e37f8","Mozart","Crossbreed","1 year","Male","1 - 3 years","Harlesden","Greater London","London","Mayhew","https://assets.themayhew.org/app/uploads/2025/01/04102215/Mozart-1.jpg","https://themayhew.org/dogs/mozart/","2025-09-14T23:00:00.000Z","2025-09-19T19:42:35.679Z","Mozart is a fun and mischievous boy with a sensitive side. He may be small but he has a big personality! He enjoys spending time with his trusted people, playing with his toys and doing zoomies around our garden! He can be worried of the wider world at times but has made amazing progress in a short time, gaining confidence out and about and learning to walk well on the lead. He is curious of other dogs but can show a worried side, sometimes barking towards them and is still learning how to interact with them. He will need continued positive association and guidance in this area. Mozart is looking for an experienced, understanding owner who will have the time and patience to continue with his training and socialisation, building his confidence at his pace. In the right home, this intelligent boy will make a snuggly, loving and loyal companion."
"cmfr8xyiu003wpkl7u2akbf5r","4a0fa898","Cola","Unknown","5 years","Female","4 - 6 years","Harlesden","Greater London","London","Mayhew","https://assets.themayhew.org/app/uploads/2025/07/12125736/Cola-13-scaled.jpg","https://themayhew.org/dogs/cola/","2025-09-14T23:00:00.000Z","2025-09-19T19:42:33.221Z","Gorgeous Cola is a bubbly, energetic and affectionate girl who is always up for an adventure. She loves to be out and about with her people and enjoys a good game of tug with her toys or 'catch me' with her ball! She is very friendly with people and other dogs and happy to say hello to all she meets. She can be a little excitable in her greetings at times but is very responsive to training and keen to learn. Cola is looking for an active owner that will have the time and patience to continue with her training and keep her intelligent mind busy! She will make a wonderful companion in the right home and would love a person or family that she could cuddle up next to after an exciting day of activities."
"cmfr8xx6a003vpkl7nftv9m4f","10f9635e","Max","German Shepherd","4 months","Male","Puppy","Harlesden","Greater London","London","Mayhew","https://assets.themayhew.org/app/uploads/2025/07/30175128/Max-11-edit.jpg","https://themayhew.org/dogs/max-2/","2025-09-14T23:00:00.000Z","2025-09-19T19:42:31.473Z","Marvellous Max is a friendly, intelligent and affectionate boy. He loves spending time with his people, exploring new smells and playing with his toys. This mischievous young chap is looking for an active and experienced owner who will have plenty of time on their hands to dedicate to his training and socialisation as well as keeping him mentally and physically stimulated. He would potentially benefit from doing breed specific dog sports when he is fully grown. He will make a wonderfully loyal and rewarding companion in the right home."
"cmfr8xwdj003upkl7evusawe4","147ad93c","Neo","Dachshund","1 year","Male","1 - 3 years","Harlesden","Greater London","London","Mayhew","https://assets.themayhew.org/app/uploads/2025/07/21142508/Media-2025-07-21T141014.857.jpg","https://themayhew.org/dogs/neo/","2025-09-14T23:00:00.000Z","2025-09-19T19:42:30.438Z","Neo is a happy, affectionate boy who loves people, dogs and being outside. He is a curious and confident young dog who brings joy to everyone he meets. He is intelligent and keen to learn, plus playful, fun and cuddly! He enjoys socialising with both doggy and human friends, as well as playing with his toys. Neo is full of character and looking for a person or a family to take him on adventures during the day, and cuddle up with him in the evening, keeping him both physically and mentally stimulated."
"cmfr8xu8p003tpkl7axo95qx2","4869169f","Coco","French Bulldog","3 years","Female","1 - 3 years","Harlesden","Greater London","London","Mayhew","https://assets.themayhew.org/app/uploads/2025/07/30111712/Coco-4.jpg","https://themayhew.org/dogs/coco/","2025-09-14T23:00:00.000Z","2025-09-19T19:42:27.672Z","Sweet Coco is an affectionate and cuddly girl with a sensitive side. She loves being with her people and splashing about in the paddling pool whenever she has the chance! She can become worried by busy and loud environments and prefers to keep her distance from other dogs, enjoying quieter walks where she can do her own thing. She is looking for a patient and understanding owner who will have the time and patience to dedicate to her training and building her confidence at her pace. Coco will make a loving and fun companion for the right person or family."
"cmfr8xtfn003spkl7ir2u5n9q","58d49f70","Belle","Crossbreed","12 years","Female","Senior","Harlesden","Brent","London","Mayhew","https://assets.themayhew.org/app/uploads/2022/08/01151408/Belle-couch.jpeg","https://themayhew.org/dogs/belle/","2025-09-14T23:00:00.000Z","2025-09-19T19:42:26.626Z","Beautiful Belle is our ""Star Dog"" because she is constantly overlooked. She's an intelligent girl who is full of personality. She doesn't appreciate being overhandled by strangers but once she’s built up trust with someone, she's quick to show her affectionate side and enjoys receiving love and attention. She loves going for long walks, taking in all the best smells but prefers to keep her distance from other dogs. She also enjoys basking in the sun and rolling around in the grass. In the right home with an understanding and patient owner this girl will make a loving and loyal companion."
"cmfr8xrzt003rpkl7chpcjc0p","fe0b851","Piper","Greyhound","4 years","Male","4 - 6 years","Harlesden","Brent","London","Mayhew","https://assets.themayhew.org/app/uploads/2025/08/06094329/Piper-2.jpg","https://themayhew.org/dogs/piper/","2025-09-14T23:00:00.000Z","2025-09-19T19:42:24.759Z","Piper is a sensitive and loving boy who will melt your heart given the chance. He enjoys being with people and it doesn't take him long to show off his cheeky and bouncy side, especially if there are treats involved! He can be worried in busy environments and will need a patient and understanding owner who will provide him with support and guidance when needed. This affectionate lad would love nothing more than to find a home where he can relax and cuddle up with his family after a day of sniffy adventures."
"cmfr8xrbl003qpkl7b3p2ant9","3ec8afc","Betsy","Cocker Spaniel","2 years","Female","1 - 3 years","Harlesden","Greater London","London","Mayhew","https://assets.themayhew.org/app/uploads/2025/08/24161132/Media-79-e1756048466371.jpg","https://themayhew.org/dogs/betsy/","2025-09-14T23:00:00.000Z","2025-09-19T19:42:23.888Z","Beautiful Betsy is a sweet natured girl with lots of love to give. She is very affectionate and happiest when snuggled up on her favourite person's lap. She is also a playful soul and enjoys a good game of fetch! Betsy has a sensitive side and can become overwhelmed in busy areas so would suit a quiet environment with patient and understanding owners, who will provide her with reassurance and guidance when needed. This adorable girl will flourish in the right home, given the chance."
"cmfr8xpi1003ppkl7e0q90p6a","676f9a69","Crystal","Bichon Frise","13 years","Female","Senior","Harlesden","Greater London","London","Mayhew","https://assets.themayhew.org/app/uploads/2025/07/03133747/Crystal-pic-1.jpg","https://themayhew.org/dogs/crystal/","2025-09-14T23:00:00.000Z","2025-09-19T19:42:21.528Z","Crystal is a sweet natured and gentle soul who brightens the day of everyone she meets. She enjoys pottering out and about with her people, investigating the best smells and socialising with her dog pals. She is also always up for a tasty treat whenever the opportunity arises! This little sweetheart is looking for a quiet retirement home where she can spend her days being doted on and enjoying the simple pleasures in life. She will make a loving and rewarding companion for the person or family that is lucky enough to adopt her."
"cmfr8xo34003opkl7xdx7arnw","7786f539","Sue","Crossbreed","4 months","Female","Puppy","Harlesden","Brent","London","Mayhew","https://assets.themayhew.org/app/uploads/2025/09/04154247/Sue-1-edit.jpg","https://themayhew.org/dogs/sue/","2025-09-14T23:00:00.000Z","2025-09-19T19:42:19.695Z","Sue is a playful and active young pup with a sensitive side. She can be a little shy at first but with a calm approach, it doesn't take long for this sweet girl to warm up and show her friendly and mischievous side! She is curious of other dogs but can be worried by them so will need lots of guidance and reassurance in this area to build her confidence. She is looking for an owner who will continue with her training and socialisation to ensure she grows up to be the happy, sociable, and well-adjusted adult dog, she has the huge potential to be. Her adopters will be taking on at least a fifteen-year commitment, which must not be taken lightly."
"cmfr8xmno003npkl7bpqlooq7","3c4b95a6","Not Sure Which Dog?","Crossbreed","2 years","Female","1 - 3 years","Harlesden","Greater London","London","Mayhew","https://assets.themayhew.org/app/uploads/2024/12/12141821/1.png","https://themayhew.org/dogs/not-sure-which-dog/","2025-09-14T23:00:00.000Z","2025-09-19T19:42:17.842Z","Maybe you'd like to adopt a dog but you're not sure who? Or you'd like some guidance on which dog you might be a good match for?

You can still apply today via the Application Form button below. Just make sure you select the option 'None in particular - Happy to be guided by Mayhew' at the start of your application form.

We review all applications and will be in touch directly if we believe we have a dog available who could suit your experience and circumstances. We are a small team so please bear with us and note that we cannot respond to all applications, only those who may be suitable for a dog currently in our care."
"cmfr8xl6a003mpkl7kn4y1mdd","248373d1","Linda","French Bulldog","7 years","Female","7 - 9 years","Harlesden","Greater London","London","Mayhew","https://assets.themayhew.org/app/uploads/2025/07/30210435/Linda-8.jpg","https://themayhew.org/dogs/linda/","2025-09-14T23:00:00.000Z","2025-09-19T19:42:15.920Z","Lovely Linda is a sweet and affectionate soul. She enjoys spending time with her people and going on walks where she can sniff to her heart's content and roll around in the grass! She is social with other dogs but can be a bit worried if they are too full on with her, so will need her owner to provide her with guidance and reassurance where needed. Linda would love a home where she can take things at her own pace and settle down with her family after a day of gentle activities. This little lady will make a loving and loyal companion for anyone lucky enough to adopt her."
"cmfr8xkg2003lpkl73l6lc819","4917b311","Mindy","Crossbreed","1 year","Female","1 - 3 years","Harlesden","Brent","London","Mayhew","https://assets.themayhew.org/app/uploads/2025/08/14094348/Mindy-4-scaled.jpg","https://themayhew.org/dogs/mindy/","2025-09-14T23:00:00.000Z","2025-09-19T19:42:14.976Z","Magnificent Mindy is a sweet, affectionate and lively girl who thrives off spending time with her people. She is very playful and loves a good game of tug with her toys. Mindy is still learning about the world and will need support and guidance to help her develop into the confident adult, she has the huge potential to be. This sweetheart is looking for a home with active owners who will have the time and patience to continue with her training and socialisation as well as providing her with mental stimulation. She is a real gem of a dog and will make a wonderfully loving, fun and rewarding companion in the right home."
"cmfr8xj0t003kpkl76kxd1vtx","616d29d8","Chino","Unknown","1 year","Male","1 - 3 years","Harlesden","Greater London","London","Mayhew","https://assets.themayhew.org/app/uploads/2025/08/20164739/Chino-1.jpg","https://themayhew.org/dogs/chino/","2025-09-14T23:00:00.000Z","2025-09-19T19:42:13.132Z","Cheerful Chino is a playful and affectionate chap who loves going on adventures and getting cuddles from his people. He enjoys meeting dogs out and about but is still learning about doggy etiquette so will need his owner to give him guidance where needed and facilitate positive intros. He is a very bright boy and would benefit from extra mental stimulation in the home on top of continued training and socialisation. Chino will make a loyal and fun companion for the right person or family."
"cmfr8xhis003jpkl7hrnh9o52","69d48709","Billy","Crossbreed","4 months","Male","Puppy","Harlesden","Greater London","London","Mayhew","https://assets.themayhew.org/app/uploads/2025/08/04131238/Billy-3.jpg","https://themayhew.org/dogs/billy/","2025-09-14T23:00:00.000Z","2025-09-19T19:42:11.187Z","Billy is a sweet natured and playful young pup. He can be a little shy when first meeting people but it doesn't take long for his cheeky and fun personality to shine through. He is curious of other dogs but can be worried by them so will need lots of guidance and reassurance in this area to help build his confidence. This adorable little lad is looking for experienced owners who will continue with his training and socialisation to help him grow into the well-adjusted, social and happy adult dog, he has the huge potential to be. His adopters will be taking on at least a fifteen-year commitment, which must not be taken lightly."
"cmfr8xfzi003ipkl7zkbqjqf7","1bab5ba5","Noodle","Greyhound","2 years","Male","1 - 3 years","Harlesden","Greater London","London","Mayhew","https://assets.themayhew.org/app/uploads/2025/09/12145214/Noodle-8-scaled.jpg","https://themayhew.org/dogs/noodle/","2025-09-14T23:00:00.000Z","2025-09-19T19:42:09.196Z","Noodle is a sensitive, sweet boy who it is hard not to fall in love with. He enjoys sniffy walks with his people, although can be worried in busy environments. Noodle enjoys the company of other dogs and would benefit from living in a home with another calm, large breed dog to give him reassurance and help him build his confidence. He will need a patient and understanding owner who will provide him with support and guidance when needed. He is gaining confidence every day with us and is looking for a home who will allow him to blossom in his own time."
"cmfr8xf8a003hpkl765k682zb","6e7164af","Leo","Bichon Frise","14 years","Male","Senior","Harlesden","Brent","London","Mayhew","https://assets.themayhew.org/app/uploads/2025/08/13130024/Leo-2-.jpg","https://themayhew.org/dogs/leo/","2025-09-14T23:00:00.000Z","2025-09-19T19:42:08.217Z","Leo is a friendly and gentle little chap who is looking for a relaxing retirement home. He is partial to a good game with his tennis balls and enjoys going on gentle adventures with his people. This sweet boy would love to find a home where he can spend his days snuggled up on his person's lap and enjoy the finer things in life. He will make an affectionate and loving companion for the right person or family."
